mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_model__dropout_rate,param_model__n_blocks,param_model__n_neurons,param_model__reg_value,param_optimizer__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
55.793880780537926,0.4624718327741119,0.21540101369222006,0.011326800472295801,32,0.0,2,256,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-431.0784912109375,-370.7686767578125,-449.0524597167969,-416.96654256184894,33.480820276672105,13
56.706453720728554,0.8120583076526593,0.22539297739664713,0.01038483792008198,32,0.0,2,256,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-435.4917907714844,-369.3238220214844,-451.5364074707031,-418.7840067545573,35.58173535798469,15
55.63451433181763,2.6456365907591817,0.25149019559224445,0.013065582268372301,32,0.0,4,128,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-445.2564392089844,-355.2987060546875,-511.7961730957031,-437.450439453125,64.1278125917546,32
53.3330868879954,0.7007611572131329,0.30561399459838867,0.034024969071427436,32,0.0,4,128,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-418.7243957519531,-346.7032165527344,-544.278564453125,-436.5687255859375,81.6407561818161,31
53.89410138130188,0.4604484937965714,0.2600516478220622,0.014117868028866873,32,0.0,4,128,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-416.4575500488281,-350.48944091796875,-500.9927673339844,-422.64658610026044,61.59838169414238,21
54.43947712580363,0.7811439065378738,0.2646175225575765,0.0031880981051630544,32,0.0,4,128,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-451.3873291015625,-348.0367126464844,-498.8858642578125,-432.7699686686198,62.975239671805085,29
69.08804162343343,0.7166471478214043,0.2643197377522786,0.014463338659689467,32,0.0,4,256,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-529.8544311523438,-364.244140625,-563.3421020507812,-485.8135579427083,87.04289534773783,45
69.03596782684326,0.404270246825446,0.2957030137379964,0.04126555051691787,32,0.0,4,256,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-498.3046875,-375.6386413574219,-560.4180908203125,-478.12047322591144,76.77418452990987,43
70.54917120933533,1.3796506496790322,0.26925404866536456,0.003251205816958947,32,0.0,4,256,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-472.961669921875,-367.7525329589844,-520.9573974609375,-453.8905334472656,63.98288214614039,37
72.35705757141113,0.16430217352755533,0.28396018346150714,0.011554926145476652,32,0.0,4,256,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-476.0494079589844,-365.69317626953125,-533.493408203125,-458.41199747721356,69.63015699929078,40
47.37672026952108,0.48306866383117447,0.19539141654968262,0.006545402986491133,32,0.25,1,128,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 1, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-527.3607177734375,-489.9459228515625,-560.17724609375,-525.8279622395834,28.692295083431688,55
46.717057625452675,0.7125667895448043,0.18057854970296225,0.003109360408440985,32,0.25,1,128,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 1, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-529.3195190429688,-489.4319763183594,-562.36279296875,-527.038096110026,29.817552685987284,56
46.80350351333618,0.47462322545338137,0.19026287396748862,0.0069979436121234495,32,0.25,1,128,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 1, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-534.415771484375,-503.6878662109375,-569.5224609375,-535.8753662109375,26.89666990883245,69
46.74022181828817,0.5608814198494615,0.18155193328857422,0.01508388178937462,32,0.25,1,128,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 1, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-532.0238647460938,-505.3008117675781,-572.1937255859375,-536.5061340332031,27.49222354593188,70
47.53503863016764,0.59722734364505,0.18814635276794434,0.0035538218665633393,32,0.25,1,256,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 1, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-527.3641357421875,-484.172119140625,-557.641357421875,-523.0592041015625,30.147764657097586,51
46.660245498021446,0.7516184930079983,0.4757506847381592,0.407452159936824,32,0.25,1,256,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 1, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-525.2796020507812,-482.16717529296875,-554.7521362304688,-520.7329711914062,29.806576765351256,48
47.375527143478394,0.20084825553971553,0.1830312410990397,0.004262986106859148,32,0.25,1,256,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 1, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-532.7238159179688,-490.696533203125,-565.6488037109375,-529.6897176106771,30.6742566111803,62
50.0820574760437,1.9622313574536412,0.21072832743326822,0.01584852589076825,32,0.25,1,256,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 1, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-532.9378051757812,-490.4166259765625,-560.224853515625,-527.8597615559896,28.724403716349638,59
65.41500329971313,5.706712846052534,0.2688562870025635,0.03864129265710067,32,0.25,2,128,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 2, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-436.4147033691406,-377.5116271972656,-454.0393371582031,-422.6552225748698,32.722215509367885,22
59.81565539042155,2.2922811038727535,0.31439828872680664,0.13077355919826722,32,0.25,2,128,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 2, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-435.27203369140625,-375.3936767578125,-457.5357360839844,-422.7338155110677,34.68654555625677,23
70.6031555334727,2.8875481037992228,0.3166433970133464,0.033857494712846575,32,0.25,2,128,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 2, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-474.8360290527344,-385.9328918457031,-460.25982666015625,-440.34291585286456,38.93117391322165,33
72.00228595733643,1.3614456776976973,0.28581738471984863,0.028071232061832943,32,0.25,2,128,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 2, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-445.39434814453125,-398.2431640625,-462.2291564941406,-435.2888895670573,27.081876186375695,30
78.66731293996175,3.475734800102786,0.27763787905375165,0.027092595008553405,32,0.25,2,256,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-412.4989318847656,-367.51116943359375,-455.5421447753906,-411.8507486979167,35.94141771447715,10
81.28352093696594,2.882055820138415,0.3455042839050293,0.06816158731244387,32,0.25,2,256,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-424.82220458984375,-372.3306579589844,-458.67474365234375,-418.6092020670573,35.52254057934351,14
70.48913606007893,0.746741597494947,0.2407240867614746,0.01659369011313739,32,0.25,2,256,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-434.65081787109375,-376.99749755859375,-467.1458435058594,-426.2647196451823,37.277571915276766,25
82.19720403353374,4.7902814488023715,0.2979005177815755,0.029191740045544312,32,0.25,2,256,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-425.1890869140625,-376.10614013671875,-465.9643859863281,-422.4198710123698,36.73669831222226,20
81.59778690338135,2.5152533586066474,0.31354737281799316,0.028053054771704222,32,0.25,4,128,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-404.5532531738281,-374.3437194824219,-417.747314453125,-398.8814290364583,18.167649010978266,2
81.2058498064677,2.4685179439243385,0.3421536286671956,0.020718507995554747,32,0.25,4,128,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-418.4347839355469,-375.771240234375,-468.1877136230469,-420.79791259765625,37.76585248788502,17
77.26532514890035,6.778133235661835,0.3349282741546631,0.08042117239248196,32,0.25,4,128,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-399.1054382324219,-382.4420166015625,-486.8576354980469,-422.80169677734375,45.80240073151045,24
83.0386745929718,6.331692443496604,0.45462727546691895,0.1182351355125273,32,0.25,4,128,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-406.24798583984375,-363.6191101074219,-421.0298767089844,-396.9656575520833,24.33954593216684,1
113.32004634539287,2.297621521017232,0.36472781499226886,0.04685264036922458,32,0.25,4,256,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-408.25115966796875,-369.25164794921875,-472.0321044921875,-416.5116373697917,42.364546346302404,12
105.23486558596294,7.453239618798885,0.39793117841084796,0.09446915999560081,32,0.25,4,256,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-395.6865539550781,-354.15423583984375,-467.5738220214844,-405.80487060546875,46.85286103880125,5
107.51119407018025,9.711307420758104,0.3756919701894124,0.03645100222885932,32,0.25,4,256,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-389.6754455566406,-354.37005615234375,-476.2964172363281,-406.7806396484375,51.2246693855221,6
103.69977529843648,3.4026798083558494,0.38019704818725586,0.040240949791583026,32,0.25,4,256,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.25, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-407.6151123046875,-359.88751220703125,-477.5003356933594,-415.00098673502606,48.29842935977726,11
64.33959499994914,3.7881215405972566,0.27483097712198895,0.031683111012216804,32,0.5,1,128,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 1, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-528.8233642578125,-502.3384704589844,-564.5504150390625,-531.9040832519531,25.491170160787338,64
65.40343236923218,2.2671229660498744,0.26305341720581055,0.009508852684728616,32,0.5,1,128,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 1, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-528.1925048828125,-502.8829345703125,-565.2788696289062,-532.1181030273438,25.62382899507569,66
59.98292136192322,6.145987796850415,0.23990718523661295,0.021140824787807235,32,0.5,1,128,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 1, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-540.2831420898438,-518.27099609375,-581.667236328125,-546.7404581705729,26.281089743875786,71
56.95169345537821,5.175635627931704,0.2142778237660726,0.007377962403178067,32,0.5,1,128,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 1, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-537.4149780273438,-522.0441284179688,-581.2277221679688,-546.8956095377604,25.07437234400214,72
57.45107491811117,3.2863614667210954,0.2338848908742269,0.02188385109571108,32,0.5,1,256,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 1, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-525.5177612304688,-489.5116882324219,-557.1624755859375,-524.063975016276,27.63744293713488,53
69.52304704984029,3.2543362535709797,0.27019254366556805,0.019910224933517778,32,0.5,1,256,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 1, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-524.67724609375,-487.80523681640625,-557.1361694335938,-523.2062174479166,28.323341355966402,52
61.51522008577982,7.254580426429348,0.23214252789815268,0.003121856761199229,32,0.5,1,256,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 1, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-528.58740234375,-500.6573791503906,-566.6864013671875,-531.977060953776,27.062585277413987,65
54.198309898376465,0.18605901169233582,0.2309863567352295,0.014817387163455844,32,0.5,1,256,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 1, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-530.0037841796875,-499.5712890625,-567.1485595703125,-532.2412109375,27.633632059430138,67
58.137749433517456,0.5032934473439284,0.23325912157694498,0.002573784503453458,32,0.5,2,128,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 2, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-505.7781677246094,-494.12164306640625,-551.595458984375,-517.1650899251302,24.806670835935446,47
58.055169105529785,0.21608477224932202,0.23975070317586264,0.005727465223384493,32,0.5,2,128,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 2, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-525.8682250976562,-498.90435791015625,-552.4246215820312,-525.7324015299479,21.849767228476594,54
57.267444133758545,0.3179193161742134,0.2183410326639811,0.00981185304646913,32,0.5,2,128,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 2, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-507.0504150390625,-458.73651123046875,-488.3533935546875,-484.71343994140625,19.8912924339042,44
59.87411713600159,3.5620148240821834,0.224061648050944,0.010105189401011008,32,0.5,2,128,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 2, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-494.76800537109375,-460.2778625488281,-513.6534423828125,-489.5664367675781,22.098723456440034,46
65.13802901903789,0.4593473392509017,0.26308242479960126,0.03593414420782364,32,0.5,2,256,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-422.56085205078125,-387.98577880859375,-449.037353515625,-419.861328125,24.99719005036971,16
66.17846846580505,0.7431813782279899,0.26191043853759766,0.02422280928430732,32,0.5,2,256,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-430.4638977050781,-382.2524719238281,-451.8096923828125,-421.50868733723956,29.09408386647385,18
65.58661190668742,0.621338469556108,0.23814098040262857,0.006062552042312993,32,0.5,2,256,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-431.2969970703125,-395.1285400390625,-469.3450622558594,-431.9235331217448,30.3020071178669,28
67.7071000734965,2.7174183337742757,0.2416058381398519,0.004104361845861695,32,0.5,2,256,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 2, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-434.4806213378906,-388.05157470703125,-464.34906005859375,-428.9604187011719,31.39194212539051,27
69.27284479141235,1.6531096299856445,0.28935853640238446,0.008126881069886028,32,0.5,4,128,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-446.6571044921875,-437.3492736816406,-488.17047119140625,-457.3922831217448,22.09270730713387,39
69.7841067314148,0.7826848721778064,0.33063920338948566,0.024665371538171645,32,0.5,4,128,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-434.47540283203125,-423.74700927734375,-483.55621337890625,-447.25954182942706,26.036652130463352,36
69.42399509747823,0.9378235997984912,0.28920968373616535,0.007203246455025304,32,0.5,4,128,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-426.65655517578125,-478.17706298828125,-489.9196472167969,-464.9177551269531,27.47619135868497,41
70.39926346143086,1.3565880936038253,0.30282314618428546,0.01811296761470308,32,0.5,4,128,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 4, 'model__n_neurons': 128, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-420.22113037109375,-526.2343139648438,-459.1546325683594,-468.5366923014323,43.78520341810116,42
88.8256045182546,0.6190441712195776,0.3087414900461833,0.016704941790980303,32,0.5,4,256,0.0,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.001}",-401.03887939453125,-387.0879211425781,-433.8897705078125,-407.33885701497394,19.619217866080213,7
88.47622116406758,0.8841103743432916,0.323389212290446,0.0061770247477500985,32,0.5,4,256,0.0,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0, 'optimizer__learning_rate': 0.0001}",-390.472412109375,-380.2953186035156,-433.1285095214844,-401.2987467447917,22.88731317960747,3
93.19156090418498,4.976799295709375,0.32410041491190594,0.01786152306388019,32,0.5,4,256,0.01,0.001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.001}",-390.14776611328125,-373.9112854003906,-466.59527587890625,-410.2181091308594,40.41199924434844,9
91.16121212641399,2.6574696567313354,0.3139994939168294,0.01140274093412233,32,0.5,4,256,0.01,0.0001,"{'batch_size': 32, 'model__dropout_rate': 0.5, 'model__n_blocks': 4, 'model__n_neurons': 256, 'model__reg_value': 0.01, 'optimizer__learning_rate': 0.0001}",-428.8446044921875,-424.8363952636719,-479.2090759277344,-444.29669189453125,24.740955983500744,35
