temperature,precipitation,public_holiday_indicator,is_workday,day_of_week,spring,summer,autumn,winter,windspeed,sun,school_holiday_indicator
17.037775260322643,10.956193968098262,-210.86212363298077,-57.738808895508384,-88.87136186952321,-22.461977082971284,-31.00158187797401,-41.45928806905892,0.0,0.0,-9.031817808767485,-76.60700007342422
0.0,-12.897758039926225,18.705164131758963,29.62405620403441,29.206345990937564,-27.486324401138123,-32.5917403348234,-48.46496371854661,-49.32877264691337,0.0,-23.804334189444297,-149.9520872720622
-58.18215221143541,25.448725607501306,15.305211601474136,39.73329917007858,50.31443157865199,-19.204302863246006,-29.205789294424793,-44.356147957804076,-56.98048816498936,10.834460459973736,2.3517272413011,-142.1150022361732
-22.60734876550007,19.218969640638598,20.709671307562967,40.6454460738785,55.44058683019316,-28.97470980709168,-27.939618903548244,-47.051353046627625,-36.83348838965447,-49.05079716113835,-39.917867055845996,-145.3043739931307
0.0,19.28249776669536,14.605610334798397,33.06058809708189,56.438737426389515,-26.117351239552324,-34.76973427186176,-47.86144799146794,-27.61652949980979,-17.240841148720662,-34.435834830287185,-148.02910208345128
-2.5158877648038196,12.363536894322252,-269.9819796770013,-63.09136222202861,15.03840574782562,-21.5373570565447,-26.850705609088337,-32.6587575616924,-12.873731362668073,-12.506848801461267,-15.875811785435033,-83.7251958392664
-9.016071348491023,24.207988083151683,15.760329209443217,-58.25009589337329,-33.69579357804181,-31.74044068274951,-47.32984051090042,-52.615593186143386,9.802875458687291,14.69849193982635,-8.758116466572709,-114.36573177361589
-15.896028144081832,-61.373737705657184,8.376303012520914,-65.60731536667228,-161.10831392139423,-41.446406543141705,-45.96376520608694,-46.99560296673551,43.35040496504382,11.208596304982645,-33.584732001412036,9.722561836550199
-43.495174078432015,-59.87431953683651,16.907684145374198,41.21853091565436,44.36805456252218,-26.75579331028451,-24.568057103062838,-33.84496664477669,8.502035922410554,-41.056413901710194,-15.363295747647625,27.144060510431416
-46.85491334462347,31.869968576479316,20.386860392701212,42.391303871595824,65.9296314035208,-15.420752762168473,-21.922346101095826,-27.51917870834319,0.0,-6.879868829428111,-15.729919596581231,29.384929972210514
-8.319705114880612,-94.68668425186031,18.884934251140393,37.2922965089111,69.45306301434672,-19.724089674184846,-27.198279392339266,-36.848442214883036,10.660802183562652,-31.475904687687493,-52.41442878329314,26.057319051060205
-2.51462851557036,36.95402185204384,20.594678844066227,53.70553920075803,58.50967500931371,-22.52630470947413,-36.75405236884404,-34.26708742910135,17.800786262685612,-64.98119698185752,-34.968824342025016,29.002114399928587
-14.76655781667556,-78.53458478542923,17.994920003335842,32.61716710670903,22.229907024261763,-32.24115806850788,-36.00115515018448,-41.442408384272376,55.514054854866686,-60.2573877957514,-27.151148621916494,27.85955234767522
-9.20320629081811,22.44164919316504,10.742249220946965,-81.95360403769014,-42.58649217397297,-37.3642235557379,-42.033078055790774,-46.24823946255024,57.8406047352348,-25.07343616543382,-33.65207250015497,21.88858886941324
-26.033150366508735,-37.34345342665978,2.947058082408915,-69.74407319823015,-142.46221151446963,-34.24889415297799,-45.50886212824606,-52.1902856801451,40.49386381540897,-52.46600668288182,-31.670460611883296,19.134987369311375
-55.59551886986003,-45.45553185259598,15.976486137657913,43.71976286101243,39.75958014622938,-21.368636809541858,-28.377128390101742,-38.02806756084986,14.719237967392791,-47.107338083348026,-29.244751325045698,22.644914354489913
-72.57636788294961,29.58782865931528,22.7433322992295,55.91981895626634,54.618742599022944,-17.690474675142735,-31.060547232139406,-39.8896776627897,8.832884515469372,9.564330480033492,-4.242996825807387,29.360396819540533
-123.40602340667073,0.0,24.03892429483827,41.369521822210025,66.6917491736462,-20.30870654051286,-28.708152391517096,-37.32830157105128,14.324600680832441,20.74904520744645,-25.549043149428478,21.24580436775568
-141.59401015882486,27.983691157087943,19.786858877378275,30.85484333316284,52.90846128052632,-16.208166964840917,-19.96898554277365,-38.637910338413015,33.29993590213761,-4.378192586790204,-19.163852230719225,21.373586579929977
-140.96338518332342,26.067155354540073,12.904721980036205,44.57587361778882,26.111791377072866,-27.278547556956106,-36.6879579134198,-39.307976995420276,56.90637828997735,5.038718636432198,-9.848385113729131,27.55171558829987
-140.81383695749747,30.108254820487037,18.310621124435663,-78.9736501427401,-40.96946722153061,-32.27953412745765,-34.2236360821226,-55.718550140825755,59.93793624415185,-7.677701259392752,-24.203535710928897,9.197804806204317
-107.86392313710081,6.867543656601246,19.61664494738534,-85.06648861919501,-148.26304861587374,-37.32891317324314,-45.63486460230178,-57.28036851297556,52.8767923335237,9.571762432123023,-27.01237655998924,22.407486585664913
-118.76461832704612,31.34656797807094,16.301924903840785,39.38054417670777,36.33095638254856,-17.859643937393052,-27.564969196074173,-39.59500645583033,12.41575319784975,-14.234802520765822,-28.01403792421692,22.976481655169735
-107.31642262336729,30.07137023843741,21.106801315966955,41.44441191570077,60.02595493614556,-18.0764839511906,-21.57010666996811,-37.34261181383881,14.116735968298078,-23.139478276266946,-33.42202337736949,25.537371899219835
-119.29968913990209,34.14254446281628,24.354885816769404,39.979153653463094,67.46037042174476,-17.75983150368436,-24.98655433482602,-34.86978294989102,11.163213310738294,0.018005364404706313,-35.99137944185444,20.018407144176244
-144.77925715390433,35.17955709432944,18.078768697099484,34.23169461763916,55.52008754288388,-24.569905941900217,-26.65604503122834,-37.07115209353448,34.80509518848679,14.599365012883393,-25.787466173466438,28.976635712635286
