temperature,precipitation,public_holiday_indicator,is_workday,day_of_week,spring,summer,autumn,winter,windspeed,sun,school_holiday_indicator
-22.996951295974025,0.0,98.53117588834165,-607.3147040346064,-376.5427263354796,897.3859020696365,-280.8420139684384,-418.77577202156306,-276.2033513637563,-477.69165743608545,75.06733804680243,107.70071150092576
-185.504655324655,-307.75300338617666,0.0,-531.8651357609356,-1593.4793577601172,687.3325841282009,-268.47532770419696,-424.3881113839135,-260.56988736569383,-21.48489169739696,0.0,0.0
-741.6261087347057,78.259922478447,139.5488317752302,301.1605421113483,395.02560736506564,434.8203158777951,-179.28568166765876,-316.92062161435524,-191.57599437573262,27.71549493194214,53.670218177888316,107.79617667766354
-679.0401938279841,220.08815507366282,150.79989725989557,301.46443579222597,524.4365839165271,381.7381514001133,-142.28034573788943,-376.30849771851825,-169.19761441140838,122.8651026033469,184.02546597712146,76.95996501958507
47.797661384830256,137.6531605416022,143.36820448601037,296.08696695349045,667.2682484482252,519.6059341210834,-147.13597370744006,-240.9763078284236,-67.8651978806937,133.2084830555318,-183.4254237036078,99.62990025731938
368.30836998831506,-549.1375709855919,129.0406030270539,248.73859360896094,556.9474394008229,666.1540691121804,-209.956436058345,-323.2693090789988,-133.42044844447963,-193.385913362517,-95.73008130784469,103.34528554087171
14.03027569691978,-743.2316522683441,72.61028341367745,274.47318025554824,199.42303839055916,931.4944473884684,-300.52708236842506,-380.4885156767241,-263.14692111075277,-433.90824504794466,-59.95942001594298,144.35813270526364
-117.05146763562874,-546.6278200377812,61.50541956520052,-406.80390854477037,-412.2286040239451,828.1555110923919,-325.2295979527609,-387.1051318971761,-318.89176195181466,-507.76360978907854,-232.7051943625896,68.38272010338096
-220.29330044421573,-102.67281123414983,122.94343967364918,-563.1167727443823,-1591.6846073804957,777.3655342474269,-340.8244752984327,-475.0475753725781,-260.4003531406482,0.0,-101.18904229543296,0.0
-716.0499267500406,235.4515688821007,151.26712690650268,262.84074598581554,441.9416284097179,421.0124511414536,-168.30684774020105,-325.8584111571411,-155.46332949580346,-130.94211438624058,23.8588167914869,75.90779519652767
-858.4000584633984,167.75430127234384,149.53822520501214,278.308996124069,531.1615046773848,397.89459148880917,-153.02721268818624,-351.90203563993873,-155.0465424159873,-38.132718394485956,325.26107017741225,91.29576915989338
-716.261899154667,209.51774886460956,114.86348918820347,308.71144670927345,562.5590653896087,395.8349324709463,-175.0864638123178,-302.7979898903077,-156.09648135650428,91.92528189216625,305.57915391418095,79.70565316273621
